osm_id,highway,button_operated,crossing,traffic_signals:sound,traffic_signals:vibration,bus,public_transport,layer,name,name:de,name:en,name:hy,name:ru,operator,railway,subway,wikidata,wikipedia,crossing:island,traffic_calming,entrance,ref,addr:city,addr:country,addr:district,addr:housenumber,addr:postcode,addr:region,addr:street,amenity,atm,branch,branch:en,branch:hy,branch:ru,brand,brand:en,brand:hy,brand:ru,brand:wikidata,cash_in,contact:facebook,email,opening_hours,operator:en,operator:hy,operator:ru,operator:wikidata,phone,website,cuisine,internet_access,check_date,delivery,wheelchair,fax,contact:phone,Մելնիցա,int_name,outdoor_seating,direction,maxspeed,crossing_ref,check_date:opening_hours,payment:cash,payment:debit_cards,shop,historic,tourism,facebook,payment:credit_cards,artist_name,memorial,name:fr,tactile_paving,traffic_signals,crossing:markings,bench,bin,covered,minibus,shelter,lit,automated,self_service,currency:AMD,drive_through,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,barrier,smoking,fountain,level,location,operator:wikipedia,note,designation,healthcare,enforcement,disused:shop,internet_access:fee,rooms,religion,access,bollard,vehicle,start_date,artwork_type,memorial:conflict,addr:full,contact:email,addr:floor,indoor,official_name,official_name:en,official_name:hy,official_name:ru,short_name,short_name:en,short_name:hy,short_name:ru,payment:mastercard,payment:visa,payment:visa_electron,clothes,capacity,takeaway,bicycle,foot,motor_vehicle,alt_name,brand:wikipedia,payment:american_express,contact:website,disused:amenity,craft,office,phone_1,bic,opening_hours:signed,leisure,diet:vegetarian,traffic_signals:direction,email_1,internet_access:ssid,bicycle_parking,name:signed,description,fee,opening_hours:covid19,parking,kerb,aerialway,supervised,surface,stars,currency:EUR,currency:RUB,currency:USD,fixme,network:wikidata,station,dispensing,museum,name:ca,display,faces,support,air_conditioning,contact:whatsapp,inscription,building,diet:vegan,addr:city:en,addr:street:en,information,club,wheelchair:description:en,wheelchair:description:hy,wheelchair:description:ru,departures_board,beauty,healthcare:speciality,denotation,leaf_cycle,natural,payment:arca,payment:easypay,payment:idram,payment:mobidram,payment:telcell,payment:contactless,payment:cryptocurrencies,payment:diners_club,payment:discover_card,payment:electronic_purses,payment:jcb,payment:maestro,payment:visa_debit,toilets:handwashing,toilets:access,toilets:wheelchair,waste,payment:mir,stele,cash_out,man_made,vending,bottle,name:am,backrest,material,seats,operator:ref,contact:tiktok,description:ru,currency:BNB,currency:BUSD,currency:ETH,currency:TRX,currency:USDC,currency:USDT,currency:XBT,currency:XMR,massage,image,contact:pinterest,payment:coins,payment:notes,diet:gluten_free,contact:telegram,sport,brewery,addr:apartment,description:hy,lanes,old_name:en,old_name:hy,oneway,sidewalk:both,smoothness,name:etymology:wikidata,old_name,old_name:ru,colour,electrified,frequency,gauge,tunnel,voltage,living_street,building:levels,wikipedia:ru,building:architecture,additional levels,building:material,roof:shape,roof:levels,lanes:forward,motorcar:forward,theatre:genre,country,diplomatic,embassy,official_name:de,target,height,name:es,landuse,check_date:smoothness,sidewalk:left,sidewalk:right,turn:lanes,loc_name,service,lanes:backward,turn:lanes:backward,turn:lanes:forward,lanes:through,lanes:turnright,maxspeed:type,lines,sidewalk,int_ref,ref:en,shoulder,name:hi-Latn,bridge,maxheight,was:building:levels,junction,handrail,incline,ramp,step_count,horse,width,denomination,noname,water,abandoned,footway,was:building,power,was:amenity,lanes:turnleft,ramp:stroller,fence_type,alt_name:ru,building:levels:underground,payment:apple_pay,payment:google_pay,toilets,intermittent,nohousenumber,maxweight:signed,government,language:ru,name:ka,service_times,was:shop,building:flats,admin_level,boundary,pets_allowed,conveying,check_date:surface,sidewalk:left:surface,sidewalk:both:surface,wall,ramp:wheelchair,type,capital,is_in:continent,is_in:country,is_in:country_code,ISO3166-2,name:ab,name:ady,name:af,name:ak,name:an,name:ar,name:arz,name:ast,name:av,name:avk,name:awa,name:az,name:azb,name:ba,name:ban,name:bat-smg,name:bcl,name:be,name:be-tarask,name:bg,name:bn,name:bo,name:br,name:bs,name:bxr,name:cdo,name:ce,name:ceb,name:ckb,name:crh,name:cs,name:cv,name:cy,name:da,name:diq,name:el,name:eo,name:et,name:eu,name:fa,name:ff,name:fi,name:frp,name:fy,name:ga,name:gag,name:gd,name:gl,name:gv,name:haw,name:he,name:hi,name:hif,name:hr,name:hsb,name:ht,name:hu,name:hyw,name:ia,name:id,name:ie,name:ilo,name:io,name:is,name:it,name:ja,name:jv,name:kaa,name:kab,name:kk,name:kn,name:ko,name:ku,name:kv,name:ky,name:la,name:lad,name:lb,name:lez,name:li,name:lij,name:lmo,name:lt,name:lv,name:lzh,name:mdf,name:mg,name:mhr,name:mi,name:mk,name:ml,name:mn,name:mni,name:mr,name:ms,name:myv,name:mzn,name:nah,name:nan,name:ne,name:nl,name:nn,name:no,name:nov,name:ny,name:oc,name:os,name:pa,name:pap,name:pih,name:pl,name:pms,name:pnb,name:pt,name:qu,name:ro,name:rw,name:sa,name:sah,name:sat,name:sc,name:scn,name:sco,name:sd,name:sh,name:simple,name:sk,name:sl,name:sn,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:te,name:tg,name:th,name:tk,name:tl,name:tr,name:tt,name:tw,name:udm,name:ug,name:uk,name:ur,name:uz,name:vec,name:vep,name:vi,name:vls,name:vo,name:vro,name:war,name:wuu,name:xmf,name:yi,name:yo,name:yue,name:zea,name:zh,place,from,network,public_transport:version,route,to,restriction,route_master,sss,charge,WKT
"462173614",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"84",,,"Գևորգ Ջահուկյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5294677 40.182228, 44.5295116 40.1822675, 44.5295727 40.1822279, 44.5295288 40.1821884, 44.5294677 40.182228))"
"462173615",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"82/4",,,"Գևորգ Ջահուկյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5290695 40.1825208, 44.5291682 40.1825744, 44.5292289 40.1825092, 44.5291303 40.1824556, 44.5290695 40.1825208))"
"462173616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5290415 40.182599, 44.5290711 40.1825598, 44.5291426 40.1825914, 44.529113 40.1826305, 44.5290415 40.182599))"
"462173617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5289192 40.1826223, 44.5290222 40.1826599, 44.5290434 40.1826259, 44.5289404 40.1825884, 44.5289192 40.1826223))"
"462173618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5292057 40.1824343, 44.5292492 40.1824585, 44.5292682 40.1824388, 44.5292246 40.1824146, 44.5292057 40.1824343))"
"462173619",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"47","0025",,"Միքայել Չայլախյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5286351 40.182472, 44.5286924 40.1823618, 44.5288666 40.1824145, 44.5288572 40.1824326, 44.5289051 40.1824471, 44.5288574 40.1825392, 44.5286351 40.182472))"
"462173620",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"45","0025",,"Միքայել Չայլախյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5285674 40.1827378, 44.5287014 40.1827813, 44.5287428 40.182707, 44.5286088 40.1826634, 44.5285674 40.1827378))"
"462173621",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"45a","0025",,"Միքայել Չայլախյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5286248 40.1826464, 44.5287723 40.1826901, 44.5288425 40.1825519, 44.5286375 40.1824911, 44.5286069 40.1825514, 44.5286643 40.1825685, 44.5286248 40.1826464))"
"462173622",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"82/2",,,"Գևորգ Ջահուկյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5288578 40.1827168, 44.5288881 40.1826596, 44.5289563 40.1826806, 44.528926 40.1827379, 44.5288578 40.1827168))"
"462173623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5289251 40.1824079, 44.5289934 40.1824332, 44.5290086 40.1824093, 44.5289403 40.182384, 44.5289251 40.1824079))"
"462173624",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"41",,,"Միքայել Չայլախյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5282433 40.1827916, 44.528312 40.182634, 44.5284179 40.182661, 44.5283492 40.1828185, 44.5282433 40.1827916))"
"462173625",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"45/6",,,"Միքայել Չայլախյան փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5283214 40.1825227, 44.5283438 40.1824037, 44.5284402 40.1824141, 44.5284179 40.1825332, 44.5283214 40.1825227))"
"462173626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5283102 40.1826176, 44.5284726 40.1826514, 44.5284919 40.1825975, 44.528427 40.182584, 44.5284381 40.1825528, 44.5283406 40.1825324, 44.5283102 40.1826176))"
"462173627",,,,,,,,,,,,,,,,,,,,,,,"Երևան",,,"9/1",,,"Չարենցի փողոց",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5280776 40.1827063, 44.5281016 40.1826017, 44.5281643 40.1826101, 44.5281402 40.1827147, 44.5280776 40.1827063))"
"462173628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5283291 40.1822884, 44.5283533 40.1821784, 44.5284577 40.1821918, 44.5284336 40.1823018, 44.5283291 40.1822884))"
"462173629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5283159 40.1820998, 44.528322 40.1820185, 44.5284469 40.182024, 44.5284408 40.1821053, 44.5283159 40.1820998))"
"462173630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5283171 40.1820036, 44.5282982 40.1819076, 44.5284329 40.1818921, 44.5284519 40.1819881, 44.5283171 40.1820036))"
"462173631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((44.5285192 40.1818269, 44.5285173 40.1817263, 44.5285857 40.1817256, 44.5285876 40.1818262, 44.5285192 40.1818269))"
